0,41.70559181655811,-73.3276947670484
1,40.81801965626037,-74.60276179524654
2,41.10787516025096,-74.46543457991268
3,41.7752386994068,-73.79274475941776
4,40.77523284313548,-73.25809492205256
5,40.94911082125131,-73.90705704994059
6,40.54047300363568,-73.84923570497544
7,40.45347351957955,-74.35896331719545
8,40.71384842827576,-73.1412410959769
9,41.246921164939806,-73.25624517421582
10,41.16096649622492,-72.23075225113125
11,41.971968593299955,-74.30958212562045
12,40.76914911531069,-72.84346233880495
13,40.928667700963416,-73.84361152156771
14,40.54747769401154,-72.81646828869387
15,41.66672275552105,-73.39120797604792
16,40.43546783555776,-72.3899491051622
17,40.6006031364754,-73.73173219765107
18,40.50994504398597,-74.30861188975565
19,40.915575668058366,-72.84155251494016
20,40.14973507966885,-73.16460594024431
21,41.507565539460046,-72.16373449610019
22,41.28533910989392,-72.21065529606426
23,40.21530694276709,-74.07442746426409
24,40.771138305636356,-73.92630217322463
25,40.167363610407754,-74.44005030685133
26,40.268459861664375,-72.49518489099037
27,40.6122842141323,-74.41469478603832
28,40.19194213652274,-72.20399550926003
29,41.389605112077646,-73.92021733482775
30,42.05605548375902,-73.72427765583751
31,41.998830995371115,-73.998189224681
32,40.24377191355848,-72.83642614248537
33,41.66000269363159,-73.64700827942794
34,40.087827238958035,-73.18374501433463
35,41.604309489781876,-72.08785524739599
36,40.78798708154039,-72.2650069466093
37,41.6545144040128,-74.07849295384287
38,41.038609505362125,-73.42163012040155
39,40.608239663468574,-73.68786704640473
40,41.307396621960045,-73.12625653867583
41,40.8862024456489,-74.53846387780602
42,40.13093981243419,-73.02477116684622
43,40.745600040483914,-72.52682299810016
44,40.171993635091155,-74.74545067177212
45,41.571818818533565,-73.06487941531016
46,42.024858191808,-73.51116529793046
47,41.89718090222238,-73.24563330342943
48,40.65561026627323,-73.77758990173639
49,40.267249806957814,-73.01960593871956
50,40.563399953030085,-73.99179588496145
51,41.95028542824048,-74.20064222474834
52,40.59212103690567,-73.37800779382412
53,41.511779161858286,-74.37236286898018
54,40.790271976526626,-73.29950869567037
55,40.72599987145785,-72.3642536232875
56,40.29434554698846,-74.2479679975491
57,40.352951763559375,-72.90900116586451
58,41.627426527374126,-74.2455490107089
59,42.10537835059664,-72.6343514746381
60,40.515028259508284,-74.35792479848806
61,41.71304687176575,-73.69737046910862
62,41.17017214922941,-73.16089455253034
63,40.8230125762484,-72.36033336056943
64,41.57049659236088,-73.70074513243554
65,42.01009355459997,-73.04005483921661
66,41.23298599221308,-74.04354791347174
67,40.17468274817648,-72.41789976407632
68,40.95262501288193,-74.33711628753385
69,42.01628702287286,-73.44128199629257
70,40.552317453863665,-73.92847211814833
71,41.12430995546967,-73.46026597614598
72,41.57155649771793,-73.43878871158547
73,41.912988842050204,-73.63713650983819
74,41.306496832206314,-73.6881828658108
75,41.903956119207365,-72.13748994530403
76,40.36485876380099,-73.42562603269222
77,41.54191891063211,-72.5027315353779
78,40.98758937253611,-73.06083268092944
79,40.7064417635719,-74.10563338259205
80,41.092916648385966,-73.0683634245791
81,40.751273075786905,-73.54601985334762
82,41.43825817855848,-72.98674815817675
83,40.71217760938785,-72.30329854554404
84,41.641088455036,-73.12649596091842
85,41.37752407700812,-73.31454834227947
86,41.979226323806635,-72.47060748622165
87,40.85313074805336,-73.63140839697759
88,40.67027704967155,-72.57334778751478
89,40.652389033886124,-73.20548706521485
90,41.287451984193765,-73.57676889201178
91,41.18917067418598,-72.43982294533038
92,41.52639408695895,-74.09089377683286
93,41.078272097594926,-72.29158712154492
94,40.496856516497566,-72.30148624213211
95,41.190466681058886,-74.2569089581955
96,42.048617953205664,-73.53303479622608
97,41.0154150101562,-73.88664773738344
98,40.50436931886165,-74.64317383440411
99,40.38603115103911,-72.22570555328913
